company_id,domain,query,best_link
GEORG FISCHER AG,www.georgfischer.com,"""Georg Fischer AG"" 2024 ""sustainability report"" OR ""ESG report"" OR ""annual report"" OR ""integrated report"" OR ""universal registration"" English PDF official",https://www.georgfischer.com/content/dam/commonassets/corp/documents/reports/annual-report/annual-report-2024/en/annual-report-2024-full-version-en.pdf
SYMRISE AG,www.symrise.com,"Symrise AG 2024 (sustainability OR ESG OR ""annual report"" OR ""integrated report"" OR ""Universal Registration Document"" OR URD) English filetype:pdf",https://symrise.com/corporatereport/2024/home/Symrise_Unternehmensbericht_24_EN_interaktiv_geschuetzt.pdf
ARCADIS N.V.,www.arcadis.com,"Arcadis N.V. 2024 sustainability ESG report PDF official investor relations ""2024 Annual Report"" ""Integrated Report"" ""Universal Registration Document""",https://media.arcadis.com/-/media/project/arcadiscom/com/investors/arcadis-annual-integrated-report/2025/arcadis-annual-integrated-report-2024.pdf
BKW AG,www.bkw.ch,"""BKW AG 2024 (\""sustainability report\"" OR \""ESG report\"" OR \""annual report\"" OR \""integrated report\"" OR \""universal registration document\"" OR URD) (English OR filetype:pdf)""",https://www.bkw.ch/fileadmin/user_upload/Geschaeftsbericht_2024_Englisch.pdf
AIB GROUP PUBLIC LIMITED COMPANY,www.aib.ie,"AIB Group public limited company 2024 (""sustainability report"" OR ""ESG report"" OR ""annual report"" OR ""integrated report"" OR ""universal registration document"" OR ""URD"") filetype:pdf official",https://aib.ie/content/dam/frontdoor/investorrelations/docs/resultscentre/annualreport/2024/aib-group-plc-afr-report-2024.pdf
M&G PLC,www.mandg.com,"M&G plc (""annual report 2024"" OR ""integrated report 2024"" OR ""sustainability report 2024"" OR ""ESG report 2024"" OR ""universal registration document"" OR ""URD 2024"") (official OR ""Investor Relations"" OR corporate) filetype:pdf English",https://www.mandg.com/~/media/Files/M/MandG-Plc/documents/mandg-investments/2025/mg-investments-annual-stewardship-report-2024.pdf
INTERCONTINENTAL HOTELS GROUP PLC,www.ihgplc.com,"InterContinental Hotels Group plc 2024 sustainability ESG report annual integrated ""Universal Registration Document"" 2024 filetype:pdf official",https://www.ihgplc.com/~/media/Files/I/Ihg-Plc/investors/annual-report/2024/ihg-ar-2024.pdf
IMCD N.V.,www.imcdgroup.com,"IMCD N.V. 2024 (""sustainability report"" OR ""ESG report"" OR ""annual report"" OR ""integrated report"" OR ""universal registration document"" OR ""URD"") English filetype:pdf",https://www.imcdgroup.com/document/imcd-n-v-integrated-report-2024-MC7UDWPIZYQFHHZGUQR3D6G4FBG4
WORLDLINE,www.worldline.com,"Worldline 2024 (sustainability OR ""sustainability report"" OR ESG OR ""ESG report"" OR ""annual report"" OR ""integrated report"" OR ""Universal Registration Document"" OR URD) filetype:pdf",https://investors.worldline.com/content/dam/investors-worldline-com/assets/documents/reports/EN-2024-Integrated-report-web.pdf
WIENERBERGER AG,www.wienerberger.com,"Wienerberger AG 2024 (""sustainability report"" OR ""ESG report"" OR ""annual report"" OR ""integrated report"" OR ""universal registration document"" OR ""URD"") filetype:pdf",https://www.wienerberger.com/content/dam/corp/corporate-website/downloads/investors-downloads/2024/2024-wienerberger-Annual-Report.pdf
ELIS S.A.,www.elis.com,"ELIS S.A. 2024 (""sustainability report"" OR ""ESG report"" OR ""annual report"" OR ""integrated report"" OR ""universal registration document"" OR ""URD"") English filetype:pdf",https://fr.elis.com/sites/fr.elis.com/files/2025/04/03/Elis%20-%20URD%202024.pdf
BANK OF IRELAND GROUP PLC,www.bankofireland.com,"Bank of Ireland Group plc 2024 (""annual report"" OR ""integrated report"" OR ""sustainability report"" OR ""ESG report"" OR ""universal registration document"" OR URD) PDF",https://personalbanking.bankofireland.com/app/uploads/5625132-WI-Sustainability-2024-Report.pdf
CLARIANT AG,www.clariant.com,"Clariant AG 2024 sustainability report PDF English ""ESG"" ""annual report"" ""integrated report"" ""universal registration document"" download",https://www.clariant.com/-/media/Files/Company/Integrated-Report/Clariant-File-Integrated-Report-2024-EN.pdf
BUZZI UNICEM S.P.A.,www.buzziunicem.it,"Buzzi Unicem S.p.A. 2024 ""sustainability report"" OR ESG OR ""annual report"" OR ""integrated report"" OR ""Universal Registration Document"" OR URD pdf investor relations",https://www.buzziunicem.it/documents/20143/276716/Buzzi+SpA_Annual+report+2024.pdf
PEARSON PLC,www.pearson.com,"Pearson plc 2024 (sustainability OR ESG OR ""annual report"" OR ""integrated report"" OR ""universal registration"" OR URD) ""Investor Relations"" filetype:pdf",https://plc.pearson.com/sites/pearson-corp/files/pearson/annual-report-2024/2024-20-F.pdf
INFORMA PLC,www.informa.com,"Informa plc 2024 sustainability ESG report annual integrated report ""Universal Registration Document"" filetype:pdf investor relations",https://www.informa.com/globalassets/documents/investor-relations/2025/2024-informa-annual-report.pdf
PANDORA A/S,www.pandoragroup.com,Pandora A/S 2024 sustainability report ESG 2024 annual report integrated report universal registration document PDF investor relations official Pandora Group,https://www.pandoragroup.com/-/media/files/annual-reports/pandora-annual-report-2024.pdf
AZELIS GROUP NV,www.azelis.com,"Azelis Group NV 2024 (sustainability OR ESG OR ""annual report"" OR ""integrated report"" OR ""universal registration"" OR URD) PDF",https://www.azelis.com/en/fy-2024-results-azelis-reports-stable-profits-supported-by-improving-trends-0
HUSQVARNA AB,www.husqvarna.com,"site:www.husqvarna.com (""sustainability report"" OR ""ESG report"" OR ""annual report"" OR ""integrated report"" OR ""universal registration"" OR ""annual and sustainability report"") 2024 filetype:pdf English",https://www.husqvarna.com/us/discover/husqvarnas-take-on-sustainability/
ITV PLC,www.itvplc.com,"ITV plc 2024 annual report sustainability ESG integrated report ""Universal Registration Document"" 2024 official site filetype:pdf",https://www.itvplc.com/~/media/Files/I/ITV-PLC-V2/FY%202024%20Results/2024%20Annual%20report%20and%20Accounts.pdf
MELROSE INDUSTRIES PLC,www.melroseplc.net,"(""Melrose Industries plc"" OR ""Melrose plc"") 2024 (""annual report"" OR ""integrated report"" OR ""sustainability report"" OR ""ESG report"" OR ""universal registration document"" OR ""URD"") filetype:pdf",https://www.melroseplc.net/media/i32ndact/melrose_ar24.pdf
GALENICA AG,www.galenica.com,"GALENICA AG 2024 (""sustainability report"" OR ""ESG report"" OR ""annual report"" OR ""integrated report"" OR ""universal registration document"" OR ""URD"") filetype:pdf English",https://report.galenica.com/ar24/app/uploads/Galenica-Annual-report-2024.pdf
HUHTAMAKI OYJ,www.huhtamaki.com,"""Huhtamaki Oyj"" 2024 (sustainability OR ""sustainability report"" OR ""ESG report"" OR ""annual report"" OR ""integrated report"" OR ""universal registration document"" OR URD) filetype:pdf English official",https://www.huhtamaki.com/globalassets/global/sustainability/reports/en/2024/huhtamaki-oyj-annual-report-2024.pdf
LOGITECH INTERNATIONAL SA,www.logitech.com,"Logitech International SA 2024 (""sustainability report"" OR ""ESG report"" OR ""annual report"" OR ""integrated report"" OR ""universal registration document"" OR ""URD"") filetype:pdf",https://www.logitech.com/content/dam/logitech/en/sustainability/pdf/resources/logi-fy24-impact-report.pdf
INTERTEK GROUP PLC,www.intertek.com,"Intertek Group plc 2024 sustainability report OR ESG report OR annual report OR integrated report OR ""Universal Registration Document"" filetype:pdf",https://www.intertek.com/siteassets/investors/2024/intertek-annual-report-2024.pdf
VALLOUREC,www.vallourec.com,"Vallourec 2024 (""sustainability report"" OR ""ESG report"" OR ""annual report"" OR ""integrated report"" OR ""universal registration document"" OR URD) English filetype:pdf",https://www.vallourec.com/app/uploads/2025/04/VALLOUREC_URD_2024_EN.pdf
AAK AB,www.aak.com,"AAK AB (""sustainability report"" OR ""ESG report"" OR ""annual report"" OR ""integrated report"" OR ""universal registration"" OR ""URD"") 2024 English PDF official",https://www.aak.com/siteassets/investors/financial-reports/annual-reports/aak-annual-report-2024.pdf
COLOPLAST A/S,www.coloplast.com,"COLOPLAST A/S 2024 (""sustainability report"" OR ""ESG report"" OR ""annual report"" OR ""integrated report"" OR ""universal registration document"" OR ""annual review"") filetype:pdf",https://prod-corporate.coloplast.com/siteassets/sustainability/targets--reporting/07_2024_annual_report_2023-24.pdf
PERSIMMON PLC,www.persimmonhomes.com,"Persimmon PLC 2024 (""annual report"" OR ""sustainability report"" OR ""ESG report"" OR ""integrated report"" OR ""universal registration document"" OR ""URD"") ""Persimmon Homes"" filetype:pdf official",https://www.persimmonhomes.com/corporate/media/pg0jl11j/persimmon-plc-annual-report-2024.pdf
"BANCO COMERCIAL PORTUGUES, SA",ind.millenniumbcp.pt,"""BANCO COMERCIAL PORTUGUES, SA"" OR ""Millennium bcp"" 2024 (""sustainability report"" OR ""ESG report"" OR ""annual report"" OR ""integrated report"" OR ""universal registration"" OR ""URD"") filetype:pdf",https://ind.millenniumbcp.pt/pt/Institucional/investidores/Documents/RelatorioContas/2024/Volume2_RS2024_PT.pdf
K+S AKTIENGESELLSCHAFT,www.k-plus-s.com,"""K+S AKTIENGESELLSCHAFT"" 2024 (sustainability report OR ESG report OR ""annual report"" OR ""integrated report"" OR ""universal registration document"") English filetype:pdf",https://media.k-plus-s.com/pdf/wachstum_erleben.pdf
GLANBIA PLC,www.glanbia.com,"Glanbia plc 2024 (""sustainability report"" OR ""ESG report"" OR ""annual report"" OR ""integrated report"" OR ""universal registration"" OR URD) filetype:pdf",https://www.glanbia.com/sites/glanbia-plc/files/glanbia/sustainability/reporting-centre/sustainability-report-2024.pdf
TERNA S.P.A.,www.terna.it,"(Terna S.p.A. OR ""Terna SpA"" OR Terna) 2024 (""sustainability report"" OR ""ESG report"" OR ""annual report"" OR ""integrated report"" OR ""universal registration document"" OR URD) filetype:pdf",https://download.terna.it/terna/Terna_2024_Annual_Report_8dd871205a435e0.pdf
IPSEN,www.ipsen.com,"Ipsen 2024 (""sustainability report"" OR ""ESG report"" OR ""annual report"" OR ""integrated report"" OR ""universal registration document"" OR ""URD"") filetype:pdf English",https://www.ipsen.com/websites/ipsen_com_v2/wp-content/uploads/2025/08/29141429/Ipsen-Integrated-annual-report-2024-1.pdf
SNAM S.P.A.,www.snam.it,"Snam S.p.A. 2024 (sustainability report OR ""ESG report"" OR ""annual report 2024"" OR ""integrated report 2024"" OR ""Universal Registration Document 2024"" OR URD) filetype:pdf official",https://www.snam.it/content/dam/snam/pages-attachments-search/en/documenti/bilanci-annuali/2024/annual_report_2024.pdf
RS GROUP PLC,www.rsgroup.com,"RS GROUP PLC 2024 (""sustainability report"" OR ""ESG report"" OR ""annual report"" OR ""integrated report"" OR ""universal registration"") filetype:pdf official",https://www.rsgroup.com/media/tuogyyb5/rs-group-2024-annual-report.pdf
AMUNDI SA,www.amundi.fr,"Amundi SA 2024 ""Universal Registration Document"" OR URD OR ""Integrated Report"" OR ""Annual Report"" OR ""Sustainability report"" OR ""ESG report"" PDF English official",https://www.amundi.fr/fr_part/files/nuxeo/dl/d0268e85-e874-4bc2-b560-01a1dc439ecd?inline=
GJENSIDIGE FORSIKRING ASA,www.gjensidige.no,Gjensidige Forsikring ASA 2024 sustainability ESG report annual integrated report universal registration document official PDF,https://www.gjensidige.no/om-oss/%C3%85rsrapport%202024.pdf
VERALLIA,www.verallia.com,"site:www.verallia.com (""sustainability report 2024"" OR ""ESG report 2024"" OR ""annual report 2024"" OR ""integrated report 2024"" OR ""universal registration document 2024"" OR ""URD 2024"") filetype:pdf",https://www.verallia.com/wp-content/uploads/2025/03/Verallia_URD_2024.pdf
SIG GROUP AG,www.sig.biz,"SIG Group AG 2024 (""sustainability report"" OR ""ESG report"" OR ""annual report"" OR ""integrated report"" OR ""universal registration document"" OR ""URD"") filetype:pdf",https://reports.sig.biz/annual-report-2024/_assets/downloads/sst-sustainability-sig-ar24.pdf
NEXI SPA,www.nexigroup.com,"(NEXI OR ""Nexi Group"" OR ""NEXI SpA"") 2024 (""sustainability report"" OR ""ESG report"" OR ""annual report"" OR ""integrated report"" OR ""universal registration document"" OR URD) filetype:pdf English official",https://www.nexigroup.com/content/dam/corp/downloads/investors/financial-statements/2024/2024-EN-integrated-annual-report.pdf
GEBERIT AG,www.geberit.com,"Geberit AG 2024 ""sustainability report"" OR ""ESG report"" OR ""annual report"" OR ""integrated report"" OR ""universal registration document"" OR ""URD"" filetype:pdf official",https://reports.geberit.com/annual-report/2024/_assets/downloads/geberit-ar24-en-entire.pdf
DEMANT A/S,www.demant.com,"Demant A/S 2024 sustainability ESG report official PDF annual integrated ""universal registration"" investor relations",https://assets-we.cas.dgs.com/-/media/demant/shared/new-library-2022/financial-reports/annual-report-english/demant-annual-report-2024.pdf?la=en&rev=80B4&hash=40BC943A2597C378CDF1F3A139B69BBF
AALBERTS N.V.,www.aalberts.com,Aalberts N.V. 2024 sustainability ESG report annual integrated universal registration document PDF investor relations official download,https://aalberts-website.s3.eu-west-1.amazonaws.com/media/App/Models/Download/000/000/502/attachment/original/Aalberts%20annual%20report%202024.pdf
MONCLER S.P.A.,www.monclergroup.com,"Moncler S.p.A. 2024 (""sustainability report"" OR ""ESG report"" OR ""annual report"" OR ""integrated report"" OR ""universal registration document"" OR ""URD"") filetype:pdf",https://www.monclergroup.com/wp-content/uploads/2025/03/moncler-group-annual-report-2024.pdf
BURBERRY GROUP PLC,www.burberryplc.com,"""Burberry Group plc"" (2024 OR ""2023/24"") (""sustainability report"" OR ""ESG report"" OR ""annual report"" OR ""integrated report"" OR ""universal registration document"" OR ""URD"" OR ""annual report and accounts"") filetype:pdf",https://www.burberryplc.com/content/dam/burberryplc/corporate/oar/oar-2024-2025/burberry_annual_report_and_accounts_2024_25_accessibility.pdf
DAVIDE CAMPARI-MILANO N.V.,www.camparigroup.com,"Davide Campari-Milano N.V. 2024 (""sustainability report"" OR ""ESG report"" OR ""annual report"" OR ""integrated report"" OR ""universal registration document"" OR ""URD"") filetype:pdf Investor Relations Campari Group",https://www.camparigroup.com/sites/default/files/sustainability/vendor/assets/Download-campari/2024-Campari-Group-Annual-Report.pdf
THE WEIR GROUP PLC,www.global.weir,"The Weir Group plc 2024 (""sustainability report"" OR ""ESG report"" OR ""annual report"" OR ""integrated report"" OR ""universal registration document"" OR ""URD"") filetype:pdf English",https://www.global.weir/globalassets/investors/reporting-centre/2025/annual-report/weir-2024-annual-report.pdf
HIKMA PHARMACEUTICALS PLC,www.hikma.com,"""Hikma Pharmaceuticals plc 2024 annual report sustainability ESG investor relations filetype:pdf""",https://www.hikma.com/media/axxnxnjb/hikma_annual_report_2024.pdf
THE SAGE GROUP PLC,www.sage.com,"""The Sage Group plc"" 2024 (""sustainability report"" OR ""ESG report"" OR ""annual report"" OR ""integrated report"" OR ""universal registration document"" OR URD) filetype:pdf",https://www.sage.com/en-gb/-/media/files/investors/documents/pdf/annual%20report/sage-annual-report-2024.pdf
