company,report_year,chunk_index,activity,Sub_activity_code
Fraport AG,2023,5,Renovation of existing buildings,CCM 7.2
Fraport AG,2023,5,Air transport ground handling operations,CCM 7.3
Fraport AG,2023,3,"Installation, maintenance and repair of charging stations for electric vehicles in buildings (and parking spaces attached to buildings)",CCM 7.4; CCA 7.4
Fraport AG,2023,5,performance of buildings,CCM 7.5
Fraport AG,2023,3,"Installation, maintenance and repair of instruments and devices for measuring, regulation and controlling energy performance of buildings",CCM 7.5; CCA 7.5
Fraport AG,2023,1,Acquisition and ownership of buildings,CCM 7.7
Fraport AG,2023,2,Acquisition and ownership of buildings,CCM 7.7; CCA 7.7
Fraport AG,2023,2,Maintenance of roads and motorways,CE 3.4
Fraport AG,2023,4,"Urban and suburban transport, road passenger transport",
Fresenius Medical Care AG,2023,1,"Installation, maintenance and repair of energy efficiency equipment",CCM 7.3
Fresenius Medical Care AG,2023,3,"Installation, maintenance & repair of charging stations for electric vehicles",CCM 7.4
Fresenius Medical Care AG,2023,1,"Installation, maintenance and repair of instruments and devices for measuring, regulation and controlling energy performance of buildings",CCM 7.5
Fresenius Medical Care AG,2023,1,"Installation, maintenance and repair of renewable energy technologies",CCM 7.6
Fresenius Medical Care AG,2023,1,Manufacture of medicinal products,PPC 1.2
Fresenius SE & Co. KGaA,2023,8,Manufacture of active pharmaceutical ingredients,1.1
Fresenius SE & Co. KGaA,2023,8,Manufacture of electrical and electronic equipment,1.2
Fresenius SE & Co. KGaA,2023,8,Construction of new buildings,3.1
Fresenius SE & Co. KGaA,2023,8,Renovation of existing buildings,3.2
Fresenius SE & Co. KGaA,2023,8,Construction of new buildings,7.1
Fresenius SE & Co. KGaA,2023,8,Renovation of existing buildings,7.2
Fresenius SE & Co. KGaA,2023,8,Acquisition and ownership of buildings,7.7
Fresenius SE & Co. KGaA,2023,5,Construction of new buildings,CCM 7.1/CE 3.1
Fresenius SE & Co. KGaA,2023,1,Renovation of existing buildings,CCM 7.2/CE 3.2
Fresenius SE & Co. KGaA,2023,1,Acquisition and ownership of buildings,CCM 7.7
Fresenius SE & Co. KGaA,2023,1,Manufacture of electrical and electronic equipment,CE 1.2
Fresenius SE & Co. KGaA,2023,1,Manufacture of active pharmaceutical ingredients (API) or active substances,PPC 1.1
Fresenius SE & Co. KGaA,2023,1,Manufacture of medicinal products,PPC 1.2
Friedrich Vorwerk Group SE,2023,1,Production of technologies for renewable energy,3.1
Friedrich Vorwerk Group SE,2023,1,Transmission and distribution networks for renewable low-CO2 gases,4.14
Friedrich Vorwerk Group SE,2023,1,District heating / cooling distribution,4.15
Friedrich Vorwerk Group SE,2023,1,Transmission and distribution of electricity,4.9
Friedrich Vorwerk Group SE,2023,1,"Construction, expansion and operation of water extraction, treatment and supply systems",5.1
Friedrich Vorwerk Group SE,2023,3,"Construction, extension and operation of water collection, treatment and supply systems",
Friedrich Vorwerk Group SE,2023,3,District heating /cooling distribution,
Friedrich Vorwerk Group SE,2023,3,Manufacture of renewable energy technologies,
Friedrich Vorwerk Group SE,2023,3,Transmission and distribution networks for renewable and low-carbon gases,
Friedrich Vorwerk Group SE,2023,3,Transmission and distribution of electricity,
GALP ENERGIA SGPS S.A.,2024,5,Manufacture of hydrogen,3.10
GALP ENERGIA SGPS S.A.,2024,5,Electricity generation using solar photovoltaic technology,4.1
GALP ENERGIA SGPS S.A.,2024,5,Storage of electricity,4.10
GALP ENERGIA SGPS S.A.,2024,5,Manufacture of biogas and biofuels for use in transport of bio-liquids,4.13
GALP ENERGIA SGPS S.A.,2024,5,Electricity generation from wind power,4.3
GALP ENERGIA SGPS S.A.,2024,5,"Repair, refurbishment and remanufacturing",5.1
GALP ENERGIA SGPS S.A.,2024,5,"Transport by motorbikes, passenger cars and light commercial vehicles",6.5
GALP ENERGIA SGPS S.A.,2024,5,"Installation, maintenance and repair of charging stations for electric vehicles in buildings (and parking spaces attached to buildings)",7.4
GALP ENERGIA SGPS S.A.,2024,5,"Installation, maintenance and repair of renewable energy technologies",7.6
GALP ENERGIA SGPS S.A.,2024,5,Professional services related to energy performance of buildings,9.3
GALP ENERGIA SGPS S.A.,2024,1,Manufacture of hydrogen,CCM 3.10.
GALP ENERGIA SGPS S.A.,2024,1,Electricity generation using solar photovoltaic technology,CCM 4.1.
GALP ENERGIA SGPS S.A.,2024,1,Storage of electricity,CCM 4.10
GALP ENERGIA SGPS S.A.,2024,1,Manufacture of biogas and biofuels for use in transport and of bioliquids,CCM 4.13.
GALP ENERGIA SGPS S.A.,2024,1,Electricity generation from wind power,CCM 4.3.
GALP ENERGIA SGPS S.A.,2024,1,"Transport by motorbikes, passenger cars and light commercial vehicles",CCM 6.5.
GALP ENERGIA SGPS S.A.,2024,1,"Installation, maintenance, and repair of charging stations for electric vehicles in buildings (and parking spaces attached to buildings)",CCM 7.4.
GALP ENERGIA SGPS S.A.,2024,1,"Installation, maintenance, and repair of renewable energy technologies",CCM 7.6.
GALP ENERGIA SGPS S.A.,2024,1,Professional services related to energy performance of buildings,CCM 9.3.
GALP ENERGIA SGPS S.A.,2024,1,"Repair, refurbishment, and remanufacturing",CE 5.1.
GEA Group Aktiengesellschaft,2023,5,"Installation, maintenance and repair of instruments and devices for measuring, regulation and controlling energy performance of buildings",CCM
GEA Group Aktiengesellschaft,2023,3,Manufacture of renewable energy technologies,CCM 3.1
GEA Group Aktiengesellschaft,2023,3,Manufacture of energy efficiency equipment for buildings,CCM 3.5
GEA Group Aktiengesellschaft,2023,3,Manufacture of other low carbon technologies,CCM 3.6
GEA Group Aktiengesellschaft,2023,3,Production of heat/cool using waste heat,CCM 4.25
GEA Group Aktiengesellschaft,2023,3,"Construction, extension and operation of water collection, treatment and supply systems",CCM 5.1
GEA Group Aktiengesellschaft,2023,3,Material recovery from non-hazardous waste,CCM 5.9
GEA Group Aktiengesellschaft,2023,5,"Operation of personal mobility devices, cycle logistics",CCM 6.4
GEA Group Aktiengesellschaft,2023,5,"Transport by motorbikes, passenger cars and light commercial vehicles",CCM 6.5
GEA Group Aktiengesellschaft,2023,5,"Installation, maintenance and repair of energy efficiency equipment",CCM 7.3
GEA Group Aktiengesellschaft,2023,5,"Installation, maintenance and repair of charging stations for electric vehicles in buildings (and parking spaces attached to buildings)",CCM 7.4
GEA Group Aktiengesellschaft,2023,6,"Installation, maintenance and repair of instruments and devices for measuring, regulation and controlling energy performance of buildings",CCM 7.5
GEA Group Aktiengesellschaft,2023,3,"Research, development and innovation for direct air capture of CO2",CCM 9.2
GEA Group Aktiengesellschaft,2023,8,Manufacture of renewable energy technologies,CCM_3.1
GEA Group Aktiengesellschaft,2023,8,Manufacture of energy efficiency equipment for buildings,CCM_3.5
GEA Group Aktiengesellschaft,2023,8,Manufacture of other low carbon technologies,CCM_3.6
GEA Group Aktiengesellschaft,2023,8,Production of heat/cool using waste heat,CCM_4.25
GEA Group Aktiengesellschaft,2023,8,"Construction, extension and operation of water collection, treatment and supply systems",CCM_5.1
GEA Group Aktiengesellschaft,2023,8,Material recovery from non-hazardous waste,CCM_5.9
GEA Group Aktiengesellschaft,2023,8,"Urban and suburban transport, road passenger transport",CCM_6.3
GEA Group Aktiengesellschaft,2023,8,"Operation of personal mobility devices, cycle logistics",CCM_6.4
GEA Group Aktiengesellschaft,2023,8,"Transport by motorbikes, passenger cars and light commercial vehicles",CCM_6.5
GEA Group Aktiengesellschaft,2023,8,Freight transport services by road,CCM_6.6
GEA Group Aktiengesellschaft,2023,8,"Installation, maintenance and repair of energy efficiency equipment",CCM_7.3
GEA Group Aktiengesellschaft,2023,8,"Installation, maintenance and repair of charging stations for electric vehicles in buildings (and parking spaces attached to buildings)",CCM_7.4
GEA Group Aktiengesellschaft,2023,8,"Installation, maintenance and repair of instruments and devices for measuring, regulation and controlling energy performance of buildings",CCM_7.5
GEA Group Aktiengesellschaft,2023,8,"Installation, maintenance and repair of renewable energy technologies",CCM_7.6
GEA Group Aktiengesellschaft,2023,8,Acquisition and ownership of buildings,CCM_7.7
GEA Group Aktiengesellschaft,2023,8,"Research, development and innovation for direct air capture of CO₂",CCM_9.2
GEA Group Aktiengesellschaft,2023,6,"Installation, maintenance and repair of renewable energy technologies",
"Gestamp Automoción, S.A.",2023,8,3.18 Manufacturing of automotive and mobility components,3.18
"Gestamp Automoción, S.A.",2023,4,Manufacturing of automotive and mobility components,3.18.
"Gestamp Automoción, S.A.",2023,7,Manufacturing of low-carbon technologies for transport,3.3
"Gestamp Automoción, S.A.",2023,8,"3.4 Manufacture of batteries, cells and accumulators",3.4
"Gestamp Automoción, S.A.",2023,4,"Manufacture of batteries, cells and accumulators",3.4.
"Gestamp Automoción, S.A.",2023,7,Manufacturing of other low-carbon technologies,3.6
"Gestamp Automoción, S.A.",2023,1,Manufacturing of automotive and mobility components,CCM 3.18
"Gestamp Automoción, S.A.",2023,1,"Manufacture of batteries, cells and accumulators",CCM 3.4
Grammer Aktiengesellschaft,2023,8,3.18. Manufacture of automotive and mobility components,3.18
Grammer Aktiengesellschaft,2023,8,3.19. Manufacture of rail rolling stock constituents,3.19
Grammer Aktiengesellschaft,2023,8,"6.5. Transport by motorbikes, passenger cars and light commercial vehicles",6.5
Grammer Aktiengesellschaft,2023,8,"7.3. Installation, maintenance and repair of energy efficiency equipment",7.3
Grammer Aktiengesellschaft,2023,8,"7.4. Installation, maintenance and repair of charging stations for electric vehicles in buildings (and on parking spaces attached to buildings)",7.4
Grammer Aktiengesellschaft,2023,8,"7.5 Installation, maintenance and repair of instruments and devices for measuring, regulation and controlling energy performance of buildings",7.5
Grammer Aktiengesellschaft,2023,8,"7.6. Installation, maintenance and repair of renewable energy technologies",7.6
Grammer Aktiengesellschaft,2023,8,7.7. Acquisition and ownership of buildings,7.7
Grammer Aktiengesellschaft,2023,8,"9.1. Close to market research, development and innovation",9.1
Grammer Aktiengesellschaft,2023,1,Manufacture of automotive and mobility components,CCM 3.18
Grammer Aktiengesellschaft,2023,1,Manufacture of rail constituents,CCM 3.19
Grammer Aktiengesellschaft,2023,5,"Transport by motorbikes, passenger cars and light commercial vehicles",CCM 6.5
Grammer Aktiengesellschaft,2023,5,"Installation, maintenance and repair of energy efficiency equipment",CCM 7.3
Grammer Aktiengesellschaft,2023,4,"Installation, maintenance and repair of charging stations for electric vehicles in buildings",CCM 7.4
Grammer Aktiengesellschaft,2023,4,"Installation, maintenance and repair of instruments and devices for measuring, regulation and controlling energy performance of buildings",CCM 7.5
Grammer Aktiengesellschaft,2023,4,"Installation, maintenance and repair of renewable energy technologies",CCM 7.6
Grammer Aktiengesellschaft,2023,5,Acquisition and ownership of buildings,CCM 7.7
Grammer Aktiengesellschaft,2023,4,"Close to market research, development and innovation",CCM 9.1
Grammer Aktiengesellschaft,2023,5,"Installation, maintenance and repair of charging stations for electric vehicles in buildings",
Grammer Aktiengesellschaft,2023,5,"Installation, maintenance and repair of instruments and devices for measuring, regulation and controlling energy performance of buildings",
Grammer Aktiengesellschaft,2023,5,"Installation, maintenance and repair of renewable energy technologies",
Grammer Aktiengesellschaft,2023,2,Manufacture of automotive and mobility components,
Grammer Aktiengesellschaft,2023,2,Manufacture of rail constituents,
HEINEKEN HOLDING N.V.,2024,2,Production of heat/cool from bioenergy,4.24
HEINEKEN HOLDING N.V.,2024,2,"Construction, extension and operation of water collection, treatment and supply systems",5.1
HEINEKEN HOLDING N.V.,2024,2,"Construction, extension and operation of wastewater collection and treatment",5.3
HEINEKEN HOLDING N.V.,2024,2,"Transport by motorbikes, passenger cars and light commercial vehicles",6.5
HEINEKEN HOLDING N.V.,2024,2,Freight transport services by road,6.6
HEINEKEN HOLDING N.V.,2024,2,Construction of new buildings,7.1
HEINEKEN HOLDING N.V.,2024,2,Renovation of existing buildings,7.2
HEINEKEN HOLDING N.V.,2024,2,"Installation, maintenance and repair of energy efficiency equipment",7.3
HEINEKEN HOLDING N.V.,2024,2,"Installation, maintenance and repair of renewable energy technologies",7.6
HEINEKEN HOLDING N.V.,2024,2,Acquisition and ownership of buildings,7.7
HELLA GmbH & Co. KGaA,2023,5,Manufacture of automotive and mobility components,3.18
HELLA GmbH & Co. KGaA,2023,5,Manufacture of low-carbon technologies for transport,3.3
HELLA GmbH & Co. KGaA,2023,5,Manufacture of batteries,3.4
HELLA GmbH & Co. KGaA,2023,5,Acquisition and ownership of buildings,7.7
HELLA GmbH & Co. KGaA,2023,1,Manufacture of automotive and mobility components,CCM 3.18
HELLA GmbH & Co. KGaA,2023,1,Manufacture of batteries,CCM 3.4
HELLA GmbH & Co. KGaA,2023,1,Acquisition and ownership of buildings,CCM 7.7
HENKEL AG & CO. KGAA,2024,3,"Transport by motorbikes, passenger cars and light commercial vehicles",CCM 6.5
HENKEL AG & CO. KGAA,2024,4,Renovation of existing buildings,CCM 7.2
HENKEL AG & CO. KGAA,2024,4,"Installation, maintenance and repair of energy efficiency equipment",CCM 7.3
HENKEL AG & CO. KGAA,2024,3,"Installation, maintenance and repair of instruments and devices for measuring, regulation and controlling energy performance of buildings",CCM 7.5
HENKEL AG & CO. KGAA,2024,3,"Installation, maintenance and repair of renewable energy technologies",CCM 7.6
