stage,slug,company,report_year,chunk_index,batch_index,source_md,n_chunks,start_page,end_page,chunk_tokens_est,n_evidence_lines_in_batch,prompt_tokens_est,elapsed_s,status,error_message,attempt_used,prompt_tokens_api,completion_tokens_api,total_tokens_api,n_evidence_rows_norm,n_rows_normalized
pass1,mercedes_benz_group_ag,MERCEDES-BENZ GROUP AG,2024,1.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\mercedes_benz_group_ag\2024\focused\mercedes_benz_group_ag_2024_taxonomy_focused.md,1,185.0,198.0,9982,,10443,16.801473,ok,,1.0,10418.0,1089.0,11507.0,20.0,
pass2,mercedes_benz_group_ag,MERCEDES-BENZ GROUP AG,2024,,1.0,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\mercedes_benz_group_ag\2024\focused\mercedes_benz_group_ag_2024_taxonomy_focused.md,1,,,1003,20.0,1424,12.366924,ok,,1.0,1403.0,818.0,2221.0,,10.0
pass1,mlp_se,MLP SE,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\mlp_se\2023\focused\mlp_se_2023_taxonomy_focused.md,1,233.0,240.0,3252,,3708,4.422698,ok,,1.0,3672.0,33.0,3705.0,0.0,
pass1,mtu_aero_engines_ag,MTU Aero Engines AG,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\mtu_aero_engines_ag\2023\focused\mtu_aero_engines_ag_2023_taxonomy_focused.md,3,110.0,165.0,20078,,20536,16.768648,ok,,1.0,20452.0,1101.0,21553.0,21.0,
pass1,mtu_aero_engines_ag,MTU Aero Engines AG,2023,2.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\mtu_aero_engines_ag\2023\focused\mtu_aero_engines_ag_2023_taxonomy_focused.md,3,166.0,254.0,20179,,20637,2.326054,ok,,1.0,20572.0,29.0,20601.0,0.0,
pass1,mtu_aero_engines_ag,MTU Aero Engines AG,2023,3.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\mtu_aero_engines_ag\2023\focused\mtu_aero_engines_ag_2023_taxonomy_focused.md,3,255.0,256.0,1663,,2121,2.019872,ok,,1.0,2121.0,47.0,2168.0,0.0,
pass2,mtu_aero_engines_ag,MTU Aero Engines AG,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\mtu_aero_engines_ag\2023\focused\mtu_aero_engines_ag_2023_taxonomy_focused.md,3,,,902,21.0,1320,13.404582,ok,,1.0,1314.0,782.0,2096.0,,14.0
pass1,manz_ag,Manz AG,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\manz_ag\2023\focused\manz_ag_2023_taxonomy_focused.md,5,2.0,29.0,20223,,20678,6.957474,ok,,1.0,20501.0,33.0,20534.0,0.0,
pass1,manz_ag,Manz AG,2023,2.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\manz_ag\2023\focused\manz_ag_2023_taxonomy_focused.md,5,30.0,50.0,20443,,20900,3.755581,ok,,1.0,20772.0,33.0,20805.0,0.0,
pass1,manz_ag,Manz AG,2023,3.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\manz_ag\2023\focused\manz_ag_2023_taxonomy_focused.md,5,51.0,69.0,20796,,21252,3.796966,ok,,1.0,21141.0,33.0,21174.0,0.0,
pass1,manz_ag,Manz AG,2023,4.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\manz_ag\2023\focused\manz_ag_2023_taxonomy_focused.md,5,70.0,86.0,20965,,21421,3.755283,ok,,1.0,21326.0,39.0,21365.0,0.0,
pass1,manz_ag,Manz AG,2023,5.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\manz_ag\2023\focused\manz_ag_2023_taxonomy_focused.md,5,87.0,105.0,17282,,17738,5.523341,ok,,1.0,17555.0,33.0,17588.0,0.0,
pass1,mayr_melnhof_karton_ag,Mayr-Melnhof Karton AG,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\mayr_melnhof_karton_ag\2023\focused\mayr_melnhof_karton_ag_2023_taxonomy_focused.md,1,27.0,34.0,4639,,5101,3.031095,ok,,1.0,5055.0,50.0,5105.0,0.0,
pass1,mediclin_ag,MediClin AG,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\mediclin_ag\2023\focused\mediclin_ag_2023_taxonomy_focused.md,1,28.0,204.0,16554,,17011,14.796863,ok,,1.0,16904.0,896.0,17800.0,14.0,
pass2,mediclin_ag,MediClin AG,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\mediclin_ag\2023\focused\mediclin_ag_2023_taxonomy_focused.md,1,,,681,14.0,1098,8.790401,ok,,1.0,1098.0,477.0,1575.0,,14.0
pass1,medios_ag,Medios AG,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\medios_ag\2023\focused\medios_ag_2023_taxonomy_focused.md,1,23.0,67.0,20129,,20585,21.724125,ok,,1.0,20480.0,1506.0,21986.0,13.0,
pass2,medios_ag,Medios AG,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\medios_ag\2023\focused\medios_ag_2023_taxonomy_focused.md,1,,,435,13.0,850,5.190715,ok,,1.0,849.0,167.0,1016.0,,2.0
pass1,melia_hotels_international_s_a,"Melia Hotels International, S.A.",2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\melia_hotels_international_s_a\2023\focused\melia_hotels_international_s_a_2023_taxonomy_focused.md,3,10.0,186.0,21205,,21665,2.723839,ok,,1.0,21577.0,37.0,21614.0,0.0,
pass1,melia_hotels_international_s_a,"Melia Hotels International, S.A.",2023,2.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\melia_hotels_international_s_a\2023\focused\melia_hotels_international_s_a_2023_taxonomy_focused.md,3,187.0,216.0,21081,,21541,12.608837,ok,,1.0,21391.0,688.0,22079.0,8.0,
pass1,melia_hotels_international_s_a,"Melia Hotels International, S.A.",2023,3.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\melia_hotels_international_s_a\2023\focused\melia_hotels_international_s_a_2023_taxonomy_focused.md,3,290.0,312.0,16014,,16474,5.150046,ok,,1.0,16265.0,49.0,16314.0,0.0,
pass2,melia_hotels_international_s_a,"Melia Hotels International, S.A.",2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\melia_hotels_international_s_a\2023\focused\melia_hotels_international_s_a_2023_taxonomy_focused.md,3,,,424,8.0,843,8.588869,ok,,1.0,843.0,510.0,1353.0,,4.0
pass1,minor_hotels_europe_americas_s_a,"Minor Hotels Europe & Americas, S.A.",2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\minor_hotels_europe_americas_s_a\2023\focused\minor_hotels_europe_americas_s_a_2023_taxonomy_focused.md,2,311.0,338.0,21073,,21534,3.676053,ok,,1.0,21333.0,44.0,21377.0,0.0,
pass1,minor_hotels_europe_americas_s_a,"Minor Hotels Europe & Americas, S.A.",2023,2.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\minor_hotels_europe_americas_s_a\2023\focused\minor_hotels_europe_americas_s_a_2023_taxonomy_focused.md,2,339.0,353.0,11788,,12249,3.64554,ok,,1.0,12153.0,50.0,12203.0,0.0,
pass1,mister_spex_se,Mister Spex SE,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\mister_spex_se\2023\focused\mister_spex_se_2023_taxonomy_focused.md,1,26.0,38.0,13401,,13859,7.372841,ok,,1.0,13736.0,367.0,14103.0,5.0,
pass2,mister_spex_se,Mister Spex SE,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\mister_spex_se\2023\focused\mister_spex_se_2023_taxonomy_focused.md,1,,,208,5.0,625,7.678731,ok,,1.0,635.0,448.0,1083.0,,3.0
pass1,norma_group_se,NORMA Group SE,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\norma_group_se\2023\focused\norma_group_se_2023_taxonomy_focused.md,5,2.0,46.0,20320,,20778,6.114487,ok,,1.0,20546.0,34.0,20580.0,0.0,
pass1,norma_group_se,NORMA Group SE,2023,2.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\norma_group_se\2023\focused\norma_group_se_2023_taxonomy_focused.md,5,47.0,68.0,20011,,20469,3.390594,ok,,1.0,20288.0,46.0,20334.0,0.0,
pass1,norma_group_se,NORMA Group SE,2023,3.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\norma_group_se\2023\focused\norma_group_se_2023_taxonomy_focused.md,5,69.0,91.0,20751,,21209,12.208529,ok,,1.0,21001.0,759.0,21760.0,13.0,
pass1,norma_group_se,NORMA Group SE,2023,4.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\norma_group_se\2023\focused\norma_group_se_2023_taxonomy_focused.md,5,92.0,111.0,20044,,20502,31.418075,ok,,1.0,20336.0,2213.0,22549.0,15.0,
pass1,norma_group_se,NORMA Group SE,2023,5.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\norma_group_se\2023\focused\norma_group_se_2023_taxonomy_focused.md,5,201.0,375.0,17232,,17690,3.610594,ok,,1.0,17348.0,34.0,17382.0,0.0,
pass2,norma_group_se,NORMA Group SE,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\norma_group_se\2023\focused\norma_group_se_2023_taxonomy_focused.md,5,,,1584,28.0,2002,15.033114,ok,,1.0,1970.0,1050.0,3020.0,,11.0
pass1,novo_nordisk_a_s,NOVO NORDISK A/S,2024,1.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\novo_nordisk_a_s\2024\focused\novo_nordisk_a_s_2024_taxonomy_focused.md,1,95.0,104.0,8428,,8888,4.214744,ok,,1.0,8900.0,454.0,9354.0,6.0,
pass2,novo_nordisk_a_s,NOVO NORDISK A/S,2024,,1.0,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\novo_nordisk_a_s\2024\focused\novo_nordisk_a_s_2024_taxonomy_focused.md,1,,,265,6.0,684,7.403769,ok,,1.0,690.0,302.0,992.0,,4.0
pass1,nemetschek_se,Nemetschek SE,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\nemetschek_se\2023\focused\nemetschek_se_2023_taxonomy_focused.md,2,37.0,70.0,21117,,21575,3.511671,ok,,1.0,21445.0,29.0,21474.0,0.0,
pass1,nemetschek_se,Nemetschek SE,2023,2.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\nemetschek_se\2023\focused\nemetschek_se_2023_taxonomy_focused.md,2,71.0,174.0,17251,,17709,3.424165,ok,,1.0,17597.0,47.0,17644.0,0.0,
pass1,omv_ag,OMV AG,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\omv_ag\2023\focused\omv_ag_2023_taxonomy_focused.md,4,8.0,37.0,20584,,21040,26.505457,ok,,1.0,20728.0,1531.0,22259.0,31.0,
pass1,omv_ag,OMV AG,2023,2.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\omv_ag\2023\focused\omv_ag_2023_taxonomy_focused.md,4,38.0,154.0,21234,,21691,3.54004,ok,,1.0,21497.0,27.0,21524.0,0.0,
pass1,omv_ag,OMV AG,2023,3.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\omv_ag\2023\focused\omv_ag_2023_taxonomy_focused.md,4,155.0,220.0,20237,,20693,19.046472,ok,,1.0,20444.0,1220.0,21664.0,12.0,
pass1,omv_ag,OMV AG,2023,4.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\omv_ag\2023\focused\omv_ag_2023_taxonomy_focused.md,4,221.0,226.0,4498,,4954,2.000992,ok,,1.0,4881.0,45.0,4926.0,0.0,
pass2,omv_ag,OMV AG,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\omv_ag\2023\focused\omv_ag_2023_taxonomy_focused.md,4,,,2496,43.0,2911,13.088213,ok,,1.0,2871.0,749.0,3620.0,,30.0
pass1,omv_aktiengesellschaft,OMV AKTIENGESELLSCHAFT,2024,1.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\omv_aktiengesellschaft\2024\focused\omv_aktiengesellschaft_2024_taxonomy_focused.md,1,164.0,173.0,8983,,9446,23.587537,ok,,1.0,9186.0,1669.0,10855.0,30.0,
pass2,omv_aktiengesellschaft,OMV AKTIENGESELLSCHAFT,2024,,1.0,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\omv_aktiengesellschaft\2024\focused\omv_aktiengesellschaft_2024_taxonomy_focused.md,1,,,1273,30.0,1695,13.879559,ok,,1.0,1660.0,949.0,2609.0,,30.0
pass1,oesterreichische_post_ag,Oesterreichische Post AG,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\oesterreichische_post_ag\2023\focused\oesterreichische_post_ag_2023_taxonomy_focused.md,1,27.0,81.0,10570,,11029,2.192229,ok,,1.0,10949.0,36.0,10985.0,0.0,
pass1,patrizia_se,PATRIZIA SE,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\patrizia_se\2023\focused\patrizia_se_2023_taxonomy_focused.md,2,22.0,191.0,20689,,21147,16.313495,ok,,1.0,20946.0,739.0,21685.0,7.0,
pass1,patrizia_se,PATRIZIA SE,2023,2.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\patrizia_se\2023\focused\patrizia_se_2023_taxonomy_focused.md,2,192.0,197.0,4925,,5383,3.618783,ok,,1.0,5345.0,35.0,5380.0,0.0,
pass2,patrizia_se,PATRIZIA SE,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\patrizia_se\2023\focused\patrizia_se_2023_taxonomy_focused.md,2,,,472,7.0,889,6.247315,ok,,1.0,888.0,253.0,1141.0,,7.0
pass1,pierer_mobility_ag,PIERER Mobility AG,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\pierer_mobility_ag\2023\focused\pierer_mobility_ag_2023_taxonomy_focused.md,1,66.0,73.0,5452,,5910,2.986836,ok,,1.0,5893.0,35.0,5928.0,0.0,
pass1,pne_ag,PNE AG,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\pne_ag\2023\focused\pne_ag_2023_taxonomy_focused.md,2,1.0,48.0,21624,,22080,14.759691,ok,,1.0,21942.0,892.0,22834.0,14.0,
pass1,pne_ag,PNE AG,2023,2.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\pne_ag\2023\focused\pne_ag_2023_taxonomy_focused.md,2,49.0,78.0,9445,,9901,1.333489,ok,,1.0,9870.0,33.0,9903.0,0.0,
pass2,pne_ag,PNE AG,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\pne_ag\2023\focused\pne_ag_2023_taxonomy_focused.md,2,,,798,14.0,1213,4.590149,ok,,1.0,1196.0,140.0,1336.0,,5.0
pass1,polytec_holding_ag,POLYTEC Holding AG,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\polytec_holding_ag\2023\focused\polytec_holding_ag_2023_taxonomy_focused.md,2,61.0,85.0,20296,,20754,13.892567,ok,,1.0,20650.0,822.0,21472.0,12.0,
pass1,polytec_holding_ag,POLYTEC Holding AG,2023,2.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\polytec_holding_ag\2023\focused\polytec_holding_ag_2023_taxonomy_focused.md,2,86.0,92.0,5921,,6379,14.265198,ok,,1.0,6345.0,871.0,7216.0,9.0,
pass2,polytec_holding_ag,POLYTEC Holding AG,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\polytec_holding_ag\2023\focused\polytec_holding_ag_2023_taxonomy_focused.md,2,,,1489,21.0,1907,7.314215,ok,,1.0,1895.0,361.0,2256.0,,9.0
pass1,porr_ag,PORR AG,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\porr_ag\2023\focused\porr_ag_2023_taxonomy_focused.md,4,4.0,79.0,20929,,21385,3.617041,ok,,1.0,21188.0,33.0,21221.0,0.0,
pass1,porr_ag,PORR AG,2023,2.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\porr_ag\2023\focused\porr_ag_2023_taxonomy_focused.md,4,80.0,116.0,20741,,21197,20.32819,ok,,1.0,20962.0,1334.0,22296.0,17.0,
pass1,porr_ag,PORR AG,2023,3.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\porr_ag\2023\focused\porr_ag_2023_taxonomy_focused.md,4,117.0,222.0,20643,,21099,70.877138,ok,,2.0,20981.0,2367.0,23348.0,43.0,
pass1,porr_ag,PORR AG,2023,4.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\porr_ag\2023\focused\porr_ag_2023_taxonomy_focused.md,4,223.0,265.0,5203,,5659,3.419291,ok,,1.0,5568.0,33.0,5601.0,0.0,
pass2,porr_ag,PORR AG,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\porr_ag\2023\focused\porr_ag_2023_taxonomy_focused.md,4,,,3314,60.0,3730,16.159834,ok,,1.0,3701.0,1057.0,4758.0,,19.0
pass1,psi_software_se,PSI Software SE,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\psi_software_se\2023\focused\psi_software_se_2023_taxonomy_focused.md,1,66.0,79.0,7898,,8355,10.330896,ok,,1.0,8307.0,519.0,8826.0,9.0,
pass2,psi_software_se,PSI Software SE,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\psi_software_se\2023\focused\psi_software_se_2023_taxonomy_focused.md,1,,,438,9.0,854,14.544988,ok,,1.0,853.0,689.0,1542.0,,7.0
pass1,pva_tepla_ag,PVA TePla AG,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\pva_tepla_ag\2023\focused\pva_tepla_ag_2023_taxonomy_focused.md,1,46.0,178.0,17452,,17911,7.150156,ok,,1.0,17730.0,41.0,17771.0,0.0,
pass1,palfinger_ag,Palfinger AG,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\palfinger_ag\2023\focused\palfinger_ag_2023_taxonomy_focused.md,2,1.0,107.0,20525,,20982,13.772189,ok,,1.0,20897.0,869.0,21766.0,14.0,
pass1,palfinger_ag,Palfinger AG,2023,2.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\palfinger_ag\2023\focused\palfinger_ag_2023_taxonomy_focused.md,2,108.0,192.0,6193,,6650,3.506829,ok,,1.0,6580.0,34.0,6614.0,0.0,
pass2,palfinger_ag,Palfinger AG,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\palfinger_ag\2023\focused\palfinger_ag_2023_taxonomy_focused.md,2,,,774,14.0,1190,6.848117,ok,,1.0,1188.0,322.0,1510.0,,9.0
pass1,porsche_ag_vz,Porsche AG Vz,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\porsche_ag_vz\2023\focused\porsche_ag_vz_2023_taxonomy_focused.md,4,1.0,69.0,20220,,20678,3.882824,ok,,1.0,20470.0,47.0,20517.0,0.0,
pass1,porsche_ag_vz,Porsche AG Vz,2023,2.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\porsche_ag_vz\2023\focused\porsche_ag_vz_2023_taxonomy_focused.md,4,70.0,94.0,20611,,21069,2.913545,ok,,1.0,20843.0,35.0,20878.0,0.0,
pass1,porsche_ag_vz,Porsche AG Vz,2023,3.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\porsche_ag_vz\2023\focused\porsche_ag_vz_2023_taxonomy_focused.md,4,95.0,115.0,21127,,21585,14.016265,ok,,1.0,21570.0,778.0,22348.0,8.0,
pass1,porsche_ag_vz,Porsche AG Vz,2023,4.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\porsche_ag_vz\2023\focused\porsche_ag_vz_2023_taxonomy_focused.md,4,116.0,217.0,20521,,20979,4.189597,ok,,1.0,20792.0,35.0,20827.0,0.0,
pass2,porsche_ag_vz,Porsche AG Vz,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\porsche_ag_vz\2023\focused\porsche_ag_vz_2023_taxonomy_focused.md,4,,,595,8.0,1013,6.437216,ok,,1.0,1006.0,306.0,1312.0,,4.0
pass1,prosiebensat_1_media_se,ProSiebenSat.1 Media SE,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\prosiebensat_1_media_se\2023\focused\prosiebensat_1_media_se_2023_taxonomy_focused.md,2,40.0,115.0,20440,,20901,11.468179,ok,,1.0,20817.0,579.0,21396.0,8.0,
pass1,prosiebensat_1_media_se,ProSiebenSat.1 Media SE,2023,2.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\prosiebensat_1_media_se\2023\focused\prosiebensat_1_media_se_2023_taxonomy_focused.md,2,116.0,304.0,9503,,9964,2.941044,ok,,1.0,9845.0,38.0,9883.0,0.0,
pass2,prosiebensat_1_media_se,ProSiebenSat.1 Media SE,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\prosiebensat_1_media_se\2023\focused\prosiebensat_1_media_se_2023_taxonomy_focused.md,2,,,513,8.0,934,6.35535,ok,,1.0,937.0,293.0,1230.0,,8.0
pass1,prosegur_cash_s_a,"Prosegur Cash, S.A.",2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\prosegur_cash_s_a\2023\focused\prosegur_cash_s_a_2023_taxonomy_focused.md,2,243.0,336.0,27687,,28147,16.161381,ok,,1.0,28051.0,752.0,28803.0,11.0,
pass1,prosegur_cash_s_a,"Prosegur Cash, S.A.",2023,2.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\prosegur_cash_s_a\2023\focused\prosegur_cash_s_a_2023_taxonomy_focused.md,2,337.0,405.0,7154,,7614,3.394455,ok,,1.0,7608.0,37.0,7645.0,0.0,
pass2,prosegur_cash_s_a,"Prosegur Cash, S.A.",2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\prosegur_cash_s_a\2023\focused\prosegur_cash_s_a_2023_taxonomy_focused.md,2,,,650,11.0,1070,9.115492,ok,,1.0,1079.0,575.0,1654.0,,6.0
pass1,r_stahl_ag,R. Stahl AG,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\r_stahl_ag\2023\focused\r_stahl_ag_2023_taxonomy_focused.md,3,9.0,51.0,20121,,20579,4.637992,ok,,1.0,20458.0,34.0,20492.0,0.0,
pass1,r_stahl_ag,R. Stahl AG,2023,2.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\r_stahl_ag\2023\focused\r_stahl_ag_2023_taxonomy_focused.md,3,52.0,73.0,20425,,20883,11.777177,ok,,1.0,20761.0,668.0,21429.0,11.0,
pass1,r_stahl_ag,R. Stahl AG,2023,3.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\r_stahl_ag\2023\focused\r_stahl_ag_2023_taxonomy_focused.md,3,74.0,158.0,16754,,17212,16.766876,ok,,1.0,17094.0,1108.0,18202.0,18.0,
pass2,r_stahl_ag,R. Stahl AG,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\r_stahl_ag\2023\focused\r_stahl_ag_2023_taxonomy_focused.md,3,,,1607,29.0,2025,13.912755,ok,,1.0,1992.0,677.0,2669.0,,17.0
pass1,renault,RENAULT,2024,1.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\renault\2024\focused\renault_2024_taxonomy_focused.md,1,176.0,187.0,11926,,12382,22.819925,ok,,1.0,12284.0,1614.0,13898.0,25.0,
pass2,renault,RENAULT,2024,,1.0,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\renault\2024\focused\renault_2024_taxonomy_focused.md,1,,,1351,25.0,1766,6.63402,ok,,1.0,1752.0,338.0,2090.0,,8.0
pass1,repsol_sa,REPSOL SA.,2024,1.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\repsol_sa\2024\focused\repsol_sa_2024_taxonomy_focused.md,1,374.0,383.0,13782,,14239,17.519603,ok,,1.0,14082.0,1173.0,15255.0,17.0,
pass2,repsol_sa,REPSOL SA.,2024,,1.0,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\repsol_sa\2024\focused\repsol_sa_2024_taxonomy_focused.md,1,,,757,17.0,1173,11.183602,ok,,1.0,1165.0,630.0,1795.0,,16.0
pass1,rhi_magnesita_n_v,RHI Magnesita N.V.,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\rhi_magnesita_n_v\2023\focused\rhi_magnesita_n_v_2023_taxonomy_focused.md,5,1.0,19.0,20350,,20809,5.135977,ok,,1.0,20544.0,31.0,20575.0,0.0,
pass1,rhi_magnesita_n_v,RHI Magnesita N.V.,2023,2.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\rhi_magnesita_n_v\2023\focused\rhi_magnesita_n_v_2023_taxonomy_focused.md,5,20.0,40.0,20345,,20805,3.272199,ok,,1.0,20699.0,37.0,20736.0,0.0,
pass1,rhi_magnesita_n_v,RHI Magnesita N.V.,2023,3.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\rhi_magnesita_n_v\2023\focused\rhi_magnesita_n_v_2023_taxonomy_focused.md,5,41.0,55.0,20880,,21340,3.593502,ok,,1.0,21260.0,37.0,21297.0,0.0,
pass1,rhi_magnesita_n_v,RHI Magnesita N.V.,2023,4.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\rhi_magnesita_n_v\2023\focused\rhi_magnesita_n_v_2023_taxonomy_focused.md,5,56.0,71.0,20003,,20463,3.009039,ok,,1.0,20353.0,43.0,20396.0,0.0,
pass1,rhi_magnesita_n_v,RHI Magnesita N.V.,2023,5.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\rhi_magnesita_n_v\2023\focused\rhi_magnesita_n_v_2023_taxonomy_focused.md,5,72.0,88.0,13009,,13469,2.654551,ok,,1.0,13367.0,49.0,13416.0,0.0,
pass1,rh_n_klinikum_ag,RHÖN-KLINIKUM AG,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\rh_n_klinikum_ag\2023\focused\rh_n_klinikum_ag_2023_taxonomy_focused.md,1,20.0,164.0,15123,,15584,23.346195,ok,,1.0,15460.0,1555.0,17015.0,25.0,
pass2,rh_n_klinikum_ag,RHÖN-KLINIKUM AG,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\rh_n_klinikum_ag\2023\focused\rh_n_klinikum_ag_2023_taxonomy_focused.md,1,,,1405,25.0,1826,14.469898,ok,,1.0,1818.0,786.0,2604.0,,11.0
