company,report_year,activity,label,code_numeric
Fraport AG,2023,"Urban and suburban transport, road passenger transport",,6.3
Fraport AG,2023,Acquisition and ownership of buildings,,7.7
Fraport AG,2023,Electricity generation using solar photovoltaic technology,CCM,4.1
Fraport AG,2023,Low carbon airport infrastructure,CCM,6.17
Fraport AG,2023,Air transport ground handling operations,CCM,6.20
Fraport AG,2023,"Urban and suburban transport, road passenger transport",CCM,6.3
Fraport AG,2023,"Urban and suburban transport, road passenger transport",CCM,6.3
Fraport AG,2023,Construction of new buildings,CCM,7.1
Fraport AG,2023,Renovation of existing buildings,CCM,7.2
Fraport AG,2023,Air transport ground handling operations,CCM,7.3
Fraport AG,2023,"Installation, maintenance and repair of charging stations for electric vehicles in buildings (and parking spaces attached to buildings)",CCM,7.4
Fraport AG,2023,performance of buildings,CCM,7.5
Fraport AG,2023,"Installation, maintenance and repair of instruments and devices for measuring, regulation and controlling energy performance of buildings",CCM,7.5
Fraport AG,2023,Acquisition and ownership of buildings,CCM,7.7
Fraport AG,2023,Acquisition and ownership of buildings,CCM,7.7
Fraport AG,2023,Maintenance of roads and motorways,CE,3.4
Fresenius Medical Care AG,2023,"Installation, maintenance and repair of energy efficiency equipment",CCM,7.3
Fresenius Medical Care AG,2023,"Installation, maintenance & repair of charging stations for electric vehicles",CCM,7.4
Fresenius Medical Care AG,2023,"Installation, maintenance and repair of instruments and devices for measuring, regulation and controlling energy performance of buildings",CCM,7.5
Fresenius Medical Care AG,2023,"Installation, maintenance and repair of renewable energy technologies",CCM,7.6
Fresenius Medical Care AG,2023,Manufacture of medicinal products,PPC,1.2
Fresenius SE & Co. KGaA,2023,manufacture of active pharmaceutical ingredients,,1.1
Fresenius SE & Co. KGaA,2023,manufacture of electrical and electronic equipment,,1.2
Fresenius SE & Co. KGaA,2023,Construction of new buildings,,3.1
Fresenius SE & Co. KGaA,2023,Renovation of existing buildings,,3.2
Fresenius SE & Co. KGaA,2023,construction of new buildings,,7.1
Fresenius SE & Co. KGaA,2023,Renovation of existing buildings,,7.2
Fresenius SE & Co. KGaA,2023,construction and acquisition of buildings,,7.7
Fresenius SE & Co. KGaA,2023,Construction of new buildings,CCM,7.1
Fresenius SE & Co. KGaA,2023,Renovation of existing buildings,CCM,7.2
Fresenius SE & Co. KGaA,2023,Acquisition and ownership of buildings,CCM,7.7
Fresenius SE & Co. KGaA,2023,Manufacture of electrical and electronic equipment,CE,1.2
Fresenius SE & Co. KGaA,2023,Manufacture of active pharmaceutical ingredients (API) or active substances,PPC,1.1
Fresenius SE & Co. KGaA,2023,Manufacture of medicinal products,PPC,1.2
Friedrich Vorwerk Group SE,2023,Production of technologies for renewable energy,,3.1
Friedrich Vorwerk Group SE,2023,Transmission and distribution networks for renewable low-CO2 gases,,4.14
Friedrich Vorwerk Group SE,2023,District heating / cooling distribution,,4.15
Friedrich Vorwerk Group SE,2023,Transmission and distribution of electricity,,4.9
Friedrich Vorwerk Group SE,2023,"Construction, expansion and operation of water extraction, treatment and supply systems",,5.1
Friedrich Vorwerk Group SE,2023,"Construction, extension and operation of water collection, treatment and supply systems",,
Friedrich Vorwerk Group SE,2023,District heating /cooling distribution,,
Friedrich Vorwerk Group SE,2023,Manufacture of renewable energy technologies,,
Friedrich Vorwerk Group SE,2023,Transmission and distribution networks for renewable and low-carbon gases,,
Friedrich Vorwerk Group SE,2023,Transmission and distribution of electricity,,
GALP ENERGIA SGPS S.A.,2024,Manufacture of hydrogen,,3.10
GALP ENERGIA SGPS S.A.,2024,Electricity generation using solar photovoltaic technology,,4.1
GALP ENERGIA SGPS S.A.,2024,Storage of electricity,,4.10
GALP ENERGIA SGPS S.A.,2024,Manufacture of biogas and biofuels for use in transport of bio-liquids,,4.13
GALP ENERGIA SGPS S.A.,2024,Electricity generation from wind power,,4.3
GALP ENERGIA SGPS S.A.,2024,"Repair, refurbishment and remanufacturing",,5.1
GALP ENERGIA SGPS S.A.,2024,"Transport by motorbikes, passenger cars and light commercial vehicles",,6.5
GALP ENERGIA SGPS S.A.,2024,"Installation, maintenance and repair of charging stations for electric vehicles in buildings (and parking spaces attached to buildings)",,7.4
GALP ENERGIA SGPS S.A.,2024,"Installation, maintenance and repair of renewable energy technologies",,7.6
GALP ENERGIA SGPS S.A.,2024,Professional services related to energy performance of buildings,,9.3
GALP ENERGIA SGPS S.A.,2024,Manufacture of hydrogen,CCM,3.10
GALP ENERGIA SGPS S.A.,2024,Electricity generation using solar photovoltaic technology,CCM,4.1
GALP ENERGIA SGPS S.A.,2024,Storage of electricity,CCM,4.10
GALP ENERGIA SGPS S.A.,2024,Manufacture of biogas and biofuels for use in transport and of bioliquids,CCM,4.13
GALP ENERGIA SGPS S.A.,2024,Electricity generation from wind power,CCM,4.3
GALP ENERGIA SGPS S.A.,2024,"Transport by motorbikes, passenger cars and light commercial vehicles",CCM,6.5
GALP ENERGIA SGPS S.A.,2024,"Installation, maintenance, and repair of charging stations for electric vehicles in buildings (and parking spaces attached to buildings)",CCM,7.4
GALP ENERGIA SGPS S.A.,2024,"Installation, maintenance, and repair of renewable energy technologies",CCM,7.6
GALP ENERGIA SGPS S.A.,2024,Professional services related to energy performance of buildings,CCM,9.3
GALP ENERGIA SGPS S.A.,2024,"Repair, refurbishment, and remanufacturing",CE,5.1
GEA Group Aktiengesellschaft,2023,"Installation, maintenance and repair of instruments and devices for measuring, regulation and controlling energy performance of buildings",CCM,
GEA Group Aktiengesellschaft,2023,Manufacture of renewable energy technologies,CCM,3.1
GEA Group Aktiengesellschaft,2023,Manufacture of energy efficiency equipment for buildings,CCM,3.5
GEA Group Aktiengesellschaft,2023,Manufacture of other low carbon technologies,CCM,3.6
GEA Group Aktiengesellschaft,2023,Production of heat/cool using waste heat,CCM,4.25
GEA Group Aktiengesellschaft,2023,"Construction, extension and operation of water collection, treatment and supply systems",CCM,5.1
GEA Group Aktiengesellschaft,2023,Material recovery from non-hazardous waste,CCM,5.9
GEA Group Aktiengesellschaft,2023,"Operation of personal mobility devices, cycle logistics",CCM,6.4
GEA Group Aktiengesellschaft,2023,"Transport by motorbikes, passenger cars and light commercial vehicles",CCM,6.5
GEA Group Aktiengesellschaft,2023,"Installation, maintenance and repair of energy efficiency equipment",CCM,7.3
GEA Group Aktiengesellschaft,2023,"Installation, maintenance and repair of charging stations for electric vehicles in buildings (and parking spaces attached to buildings)",CCM,7.4
GEA Group Aktiengesellschaft,2023,"Installation, maintenance and repair of instruments and devices for measuring, regulation and controlling energy performance of buildings",CCM,7.5
GEA Group Aktiengesellschaft,2023,"Installation, maintenance and repair of renewable energy technologies",CCM,7.6
GEA Group Aktiengesellschaft,2023,"Research, development and innovation for direct air capture of CO2",CCM,9.2
GEA Group Aktiengesellschaft,2023,Manufacture of renewable energy technologies,,CCM_3.1
GEA Group Aktiengesellschaft,2023,Manufacture of energy efficiency equipment for buildings,,CCM_3.5
GEA Group Aktiengesellschaft,2023,Manufacture of other low carbon technologies,,CCM_3.6
GEA Group Aktiengesellschaft,2023,Production of heat/cool using waste heat,,CCM_4.25
GEA Group Aktiengesellschaft,2023,"Construction, extension and operation of water collection, treatment and supply systems",,CCM_5.1
GEA Group Aktiengesellschaft,2023,Material recovery from non-hazardous waste,,CCM_5.9
GEA Group Aktiengesellschaft,2023,"Urban and suburban transport, road passenger transport",,CCM_6.3
GEA Group Aktiengesellschaft,2023,"Operation of personal mobility devices, cycle logistics",,CCM_6.4
GEA Group Aktiengesellschaft,2023,"Transport by motorbikes, passenger cars and light commercial vehicles",,CCM_6.5
GEA Group Aktiengesellschaft,2023,Freight transport services by road,,CCM_6.6
GEA Group Aktiengesellschaft,2023,"Installation, maintenance and repair of energy efficiency equipment",,CCM_7.3
GEA Group Aktiengesellschaft,2023,"Installation, maintenance and repair of charging stations for electric vehicles in buildings (and parking spaces attached to buildings)",,CCM_7.4
GEA Group Aktiengesellschaft,2023,"Installation, maintenance and repair of instruments and devices for measuring, regulation and controlling energy performance of buildings",,CCM_7.5
GEA Group Aktiengesellschaft,2023,"Installation, maintenance and repair of renewable energy technologies",,CCM_7.6
GEA Group Aktiengesellschaft,2023,Acquisition and ownership of buildings,,CCM_7.7
GEA Group Aktiengesellschaft,2023,"Research, development and innovation for direct air capture of CO₂",,CCM_9.2
GEA Group Aktiengesellschaft,2023,"The undertaking carries out, funds or has exposures to construction and safe operation of new nuclear installations to produce electricity or process heat, including for the purposes of district heating or industrial processes such as hydrogen production, as well as their safety upgrades, using best available technologies",,
GEA Group Aktiengesellschaft,2023,"The undertaking carries out, funds or has exposures to construction or operation of electricity generation facilities that produce electricity using fossil gaseous fuels",,
GEA Group Aktiengesellschaft,2023,"The undertaking carries out, funds or has exposures to construction, refurbishment and operation of heat generation facilities that produce heat/cool using fossil gaseous fuels",,
GEA Group Aktiengesellschaft,2023,"The undertaking carries out, funds or has exposures to construction, refurbishment, and operation of combined heat/cool and power generation facilities using fossil gaseous fuels",,
GEA Group Aktiengesellschaft,2023,"The undertaking carries out, funds or has exposures to research, development, demonstration and deployment of innovative electricity generation facilities that produce energy from nuclear processes with minimal waste from the fuel cycle",,
GEA Group Aktiengesellschaft,2023,"The undertaking carries out, funds or has exposures to safe operation of existing nuclear installations that produce electricity or process heat, including for the purposes of district heating or industrial processes such as hydrogen production from nuclear energy, as well as their safety upgrades",,
"Gestamp Automoción, S.A.",2023,3.18 Manufacturing of automotive and mobility components,,3.18
"Gestamp Automoción, S.A.",2023,Manufacturing of automotive and mobility components,,3.18.
"Gestamp Automoción, S.A.",2023,3.3. Manufacturing of low-carbon technologies for transport,,3.3.
"Gestamp Automoción, S.A.",2023,"3.4 Manufacture of batteries, cells and accumulators",,3.4
"Gestamp Automoción, S.A.",2023,"Manufacture of batteries, cells and accumulators",,3.4.
"Gestamp Automoción, S.A.",2023,3.6. Manufacturing of other low-carbon technologies,,3.6.
"Gestamp Automoción, S.A.",2023,Manufacturing of automotive and mobility components,CCM,3.18
"Gestamp Automoción, S.A.",2023,"Manufacture of batteries, cells and accumulators",CCM,3.4
Grammer Aktiengesellschaft,2023,Manufacture of automotive and mobility components,,3.18.
Grammer Aktiengesellschaft,2023,Manufacture of rail rolling stock constituents,,3.19.
Grammer Aktiengesellschaft,2023,"Transport by motorbikes, passenger cars and light commercial vehicles",,6.5.
Grammer Aktiengesellschaft,2023,"Installation, maintenance and repair of energy efficiency equipment",,7.3.
Grammer Aktiengesellschaft,2023,"Installation, maintenance and repair of charging stations for electric vehicles in buildings (and on parking spaces attached to buildings)",,7.4.
Grammer Aktiengesellschaft,2023,"Installation, maintenance and repair of instruments and devices for measuring, regulation and controlling energy performance of buildings",,7.5
Grammer Aktiengesellschaft,2023,"Installation, maintenance and repair of renewable energy technologies",,7.6.
Grammer Aktiengesellschaft,2023,Acquisition and ownership of buildings,,7.7.
